Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
849,24,Masculino,71992.58,0.0,1
851,75,Femenino,98737.48,0.0,4
852,39,Femenino,71966.03,1.0,3
853,34,Femenino,5127.23,1.0,5
854,20,Femenino,13042.89,0.0,5
855,75,Masculino,71568.62,1.0,3
856,28,Masculino,13900.7,1.0,1
857,51,Masculino,27584.54,1.0,3
858,76,Masculino,78344.04,0.0,1
859,79,Femenino,61291.55,0.0,2
860,73,Femenino,18300.43,0.0,3
861,27,Masculino,92228.36,0.0,1
862,20,Masculino,9221.65,0.0,1
863,22,Masculino,20653.29,0.0,4
864,63,Masculino,69195.55,1.0,3
865,40,Femenino,50921.52,0.0,1
866,25,Femenino,82324.02,0.0,3
868,37,Masculino,53923.12,0.0,3
869,79,Masculino,80834.32,1.0,3
870,35,Masculino,82313.34,1.0,5
871,41,Femenino,5496.25,0.0,3
872,54,Femenino,42124.92,1.0,5
873,54,Femenino,79613.7,1.0,2
874,37,Femenino,48896.93,0.0,2
875,21,Femenino,96833.43,1.0,1
876,45,Masculino,30055.32,0.0,5
877,49,Masculino,76618.52,1.0,5
879,22,Femenino,26164.47,0.0,2
880,23,Masculino,71634.89,0.0,4
881,49,Femenino,91961.98,0.0,4
882,61,Femenino,92552.17,1.0,5
883,49,Masculino,7758.79,0.0,2
884,43,Femenino,69565.51,1.0,5
885,78,Femenino,42328.56,1.0,3
886,37,Masculino,62844.14,0.0,3
887,54,Femenino,55027.88,0.0,1
889,34,Masculino,59304.14,1.0,2
890,30,Masculino,68162.77,0.0,1
891,36,Femenino,80429.27,1.0,1
892,69,Masculino,19792.99,0.0,5
893,58,Masculino,82859.34,0.0,1
895,61,Femenino,17670.17,1.0,3
896,27,Femenino,54643.26,1.0,4
897,55,Femenino,96213.28,1.0,1
898,68,Masculino,7210.41,0.0,2
899,40,Femenino,52064.78,0.0,2
901,43,Femenino,96219.8,0.0,2
902,69,Femenino,74713.84,0.0,3
903,71,Femenino,13213.71,0.0,3
904,34,Femenino,36896.94,0.0,1
905,33,Masculino,33974.74,0.0,5
907,50,Femenino,70609.28,0.0,3
909,18,Femenino,47121.24,0.0,3
910,26,Masculino,34939.42,0.0,2
911,78,Femenino,67522.01,0.0,4
912,28,Femenino,17708.76,0.0,1
913,49,Femenino,41628.83,0.0,3
914,49,Femenino,37942.76,1.0,5
916,71,Femenino,77387.84,0.0,5
919,76,Masculino,88962.87,1.0,4
920,55,Femenino,79870.44,1.0,3
921,39,Masculino,81690.69,1.0,3
922,65,Femenino,22678.89,0.0,3
923,68,Masculino,32187.99,1.0,3
924,24,Femenino,39532.23,1.0,1
925,74,Masculino,22957.54,0.0,1
926,45,Femenino,15269.46,1.0,3
927,63,Masculino,96315.28,0.0,3
929,45,Masculino,70675.79,0.0,3
930,30,Femenino,20366.64,1.0,3
931,48,Masculino,54807.39,1.0,1
933,56,Masculino,67069.92,1.0,1
934,47,Masculino,37143.54,0.0,3
935,45,Femenino,83056.23,1.0,2
936,26,Femenino,1087.76,1.0,4
937,45,Femenino,81040.98,1.0,2
939,32,Masculino,44897.55,0.0,3
940,53,Femenino,96339.04,1.0,1
941,72,Femenino,42569.23,0.0,4
942,76,Masculino,22736.34,0.0,5
943,49,Femenino,44760.19,1.0,5
945,30,Femenino,62669.72,0.0,2
947,49,Femenino,35407.0,1.0,2
948,70,Masculino,71459.44,0.0,1
949,35,Femenino,4323.5,0.0,4
950,18,Femenino,36759.13,1.0,2
951,20,Femenino,9984.57,1.0,3
952,49,Masculino,20419.7,0.0,3
954,32,Masculino,43962.46,1.0,2
955,37,Femenino,43848.65,1.0,3
956,38,Masculino,63702.53,1.0,5
957,35,Masculino,33872.86,1.0,5
958,56,Masculino,7881.47,0.0,3
959,48,Femenino,1313.47,0.0,5
960,60,Femenino,92273.55,1.0,5
961,28,Masculino,86050.14,1.0,1
962,47,Femenino,13716.12,0.0,1
964,32,Masculino,75906.25,0.0,2
965,66,Femenino,55474.5,1.0,2
966,53,Masculino,87828.51,1.0,4
967,51,Femenino,82892.13,1.0,4
969,49,Femenino,76182.46,0.0,1
970,23,Masculino,88309.45,1.0,3
973,21,Femenino,97209.08,0.0,3
974,65,Masculino,88956.68,0.0,2
976,49,Masculino,16156.46,1.0,4
978,41,Masculino,62091.62,1.0,1
981,45,Masculino,97187.58,1.0,2
984,54,Femenino,85535.5,1.0,1
985,49,Femenino,50133.3,1.0,1
986,23,Femenino,58954.91,0.0,1
987,33,Femenino,67185.48,0.0,3
989,34,Femenino,99093.81,1.0,4
990,53,Masculino,71446.94,0.0,5
991,46,Femenino,63184.84,1.0,2
992,36,Masculino,24099.69,1.0,5
996,31,Femenino,43980.95,0.0,3
997,61,Masculino,80050.41,0.0,2
1000,49,Masculino,60635.59,1.0,2
1001,63,Femenino,97413.29,0.0,2
1002,23,Femenino,51902.66,0.0,2
1003,29,Masculino,5629.52,1.0,3
1004,27,Masculino,57854.66,0.0,3
1005,75,Femenino,11132.41,0.0,2
1006,50,Masculino,29405.63,1.0,5
1007,67,Femenino,12003.68,0.0,3
1008,18,Femenino,99862.66,1.0,1
1009,76,Femenino,90361.01,0.0,3
1010,56,Femenino,88143.64,1.0,4
1011,51,Femenino,60518.52,1.0,3
1014,49,Masculino,36578.89,1.0,4
1015,60,Femenino,64112.67,1.0,5
1018,31,Femenino,20303.26,1.0,3
1019,35,Masculino,95529.06,0.0,5
1022,71,Femenino,64522.77,1.0,4
1023,57,Femenino,88017.56,1.0,4
1024,38,Femenino,34600.4,1.0,5
1025,53,Femenino,95206.93,1.0,5
1026,22,Femenino,8009.4,0.0,2
1027,39,Masculino,22497.06,0.0,3
1028,64,Masculino,2050.61,0.0,5
1029,74,Masculino,29933.18,0.0,5
1030,73,Femenino,75978.25,1.0,5
1031,20,Femenino,94315.49,0.0,2
1033,39,Masculino,9876.66,1.0,1
1034,79,Femenino,60059.27,0.0,1
1035,59,Masculino,62450.52,1.0,2
1036,79,Femenino,81013.12,1.0,4
1037,49,Masculino,26156.14,0.0,4
1038,34,Femenino,25386.83,1.0,5
1040,54,Femenino,73904.16,0.0,2
1041,26,Femenino,58029.21,1.0,3
1043,66,Femenino,50318.19,0.0,5
1044,33,Femenino,93857.09,1.0,1
1047,63,Masculino,10089.6,0.0,4
1048,38,Femenino,76166.87,0.0,3
1049,33,Femenino,49006.98,0.0,2
1050,19,Femenino,35024.6,1.0,4
1052,41,Femenino,43702.42,0.0,1
1053,70,Femenino,42970.26,0.0,3
1054,38,Femenino,73611.95,0.0,2
1056,26,Femenino,67277.19,0.0,1
1057,49,Femenino,84223.44,1.0,1
1058,38,Masculino,46248.87,0.0,5
1059,71,Femenino,87147.7,1.0,1
1060,73,Masculino,4720.12,0.0,3
1061,49,Femenino,61757.87,0.0,4
1062,24,Femenino,12791.25,0.0,2
1063,72,Masculino,73472.46,1.0,1
1064,55,Femenino,69282.75,1.0,1
1065,25,Masculino,43487.95,0.0,5
1066,60,Masculino,25909.02,0.0,5
1067,41,Femenino,1079.45,1.0,3
1068,48,Femenino,38952.51,1.0,2
1070,79,Masculino,99517.71,1.0,1
1071,75,Masculino,56932.22,1.0,3
1072,49,Masculino,29120.74,0.0,4
1073,56,Masculino,46940.0,1.0,4
1074,64,Masculino,72426.07,1.0,1
1075,55,Masculino,82593.03,1.0,5
1076,69,Masculino,77109.16,0.0,3
1077,37,Masculino,49040.72,1.0,4
1079,73,Femenino,89560.63,1.0,3
1080,49,Femenino,51564.03,1.0,4
1081,69,Masculino,54595.52,0.0,5
1082,78,Femenino,88752.1,1.0,2
1083,36,Femenino,79403.31,0.0,1
1085,29,Femenino,77929.4,0.0,4
1086,19,Femenino,68544.15,0.0,3
1087,75,Femenino,75276.71,0.0,4
1089,32,Femenino,12986.57,0.0,2
1090,21,Femenino,89852.65,1.0,3
1091,52,Femenino,2861.96,0.0,1
1092,64,Masculino,92378.66,1.0,3
1093,69,Masculino,75045.34,1.0,1
1094,28,Femenino,57581.74,0.0,2
1095,56,Masculino,90743.35,0.0,3
1096,24,Masculino,69894.15,0.0,4
1097,70,Femenino,1226.23,0.0,4
1098,47,Femenino,92597.97,1.0,1
1100,61,Masculino,95655.35,0.0,5
1101,25,Femenino,9638.78,1.0,3
1102,29,Femenino,31133.74,1.0,2
1103,45,Masculino,57883.34,1.0,2
1104,19,Masculino,31042.57,1.0,4
1105,24,Femenino,70146.94,0.0,4
1106,39,Femenino,19634.02,0.0,2
1107,24,Femenino,58951.49,0.0,4
1109,24,Masculino,21690.98,1.0,4
1110,29,Masculino,76904.56,0.0,5
1111,69,Femenino,48293.9,0.0,4
1112,71,Femenino,6423.68,1.0,5
1113,36,Masculino,34236.81,0.0,3
1114,75,Masculino,81795.06,0.0,1
1115,24,Masculino,12198.84,0.0,2
1116,45,Masculino,17902.99,1.0,4
1117,61,Masculino,75229.84,0.0,3
1118,49,Femenino,37352.16,0.0,5
1119,71,Masculino,83495.08,1.0,4
1120,76,Femenino,46370.33,1.0,3
1121,20,Femenino,83597.13,1.0,4
1122,44,Masculino,37275.16,0.0,4
1123,72,Masculino,78830.97,0.0,3
1124,73,Masculino,79348.94,1.0,3
1125,36,Femenino,12158.31,0.0,2
1126,67,Femenino,12132.98,1.0,4
1127,49,Masculino,83380.54,1.0,2
1128,21,Masculino,61910.73,0.0,5
1129,45,Masculino,38540.98,0.0,3
1130,51,Femenino,26335.82,0.0,2
1131,18,Masculino,24284.0,0.0,3
1132,49,Masculino,57886.26,0.0,2
1133,41,Femenino,80752.33,0.0,1
1134,26,Femenino,18507.38,1.0,1
1135,32,Femenino,86844.74,0.0,4
1136,49,Masculino,79650.56,1.0,1
1137,71,Femenino,9512.61,1.0,3
1138,59,Masculino,58317.25,1.0,2
1139,78,Masculino,3302.51,0.0,5
1140,55,Femenino,62957.2,0.0,4
1141,57,Masculino,86781.16,1.0,5
1142,31,Femenino,76276.46,1.0,4
1143,45,Femenino,22398.37,1.0,2
1144,33,Femenino,90038.99,0.0,4
1147,55,Femenino,48167.06,1.0,5
1148,41,Masculino,32560.51,0.0,2
1149,77,Masculino,76572.53,1.0,5
1150,49,Femenino,71500.29,0.0,1
1152,31,Femenino,51259.23,0.0,3
1153,61,Masculino,67119.63,0.0,5
1154,34,Femenino,73898.15,1.0,2
1155,70,Masculino,37778.39,0.0,3
1157,54,Femenino,43455.56,0.0,1
1159,63,Femenino,44478.2,1.0,5
1160,60,Femenino,5853.51,1.0,1
1161,49,Masculino,6000.74,1.0,4
1162,18,Masculino,23792.03,1.0,1
1163,49,Femenino,50204.52,0.0,2
1164,37,Masculino,9892.8,0.0,3
1165,33,Masculino,87162.36,0.0,2
1166,21,Femenino,19187.19,1.0,5
1167,20,Femenino,66378.96,1.0,2
1168,21,Masculino,9855.06,1.0,3
1169,38,Femenino,8973.19,1.0,2
1170,45,Masculino,72670.21,1.0,3
1173,74,Femenino,52462.48,1.0,4
1174,26,Femenino,25644.43,0.0,5
1175,66,Femenino,67312.59,1.0,3
1176,64,Masculino,99537.49,0.0,1
1178,75,Femenino,32054.75,1.0,3
1179,35,Masculino,69665.3,1.0,5
1180,76,Femenino,53508.05,0.0,1
1181,51,Femenino,78642.1,0.0,5
1182,55,Femenino,97753.32,0.0,1
1183,51,Femenino,45157.51,0.0,1
1184,47,Femenino,41135.82,1.0,4
1185,44,Femenino,17631.2,0.0,4
1186,36,Masculino,81293.29,0.0,3
1187,72,Femenino,20796.3,0.0,1
1188,49,Femenino,28853.05,1.0,4
1189,56,Femenino,94557.62,1.0,1
1190,61,Femenino,45766.87,0.0,2
1192,44,Masculino,99363.32,0.0,3
1193,77,Masculino,57643.3,0.0,5
1194,48,Masculino,77475.76,0.0,5
1197,49,Femenino,40206.47,0.0,3
1198,42,Masculino,19245.44,1.0,4
1199,38,Femenino,96286.67,0.0,2
1200,19,Femenino,38650.18,1.0,3
1201,48,Femenino,98531.6,1.0,3
1202,33,Femenino,52179.41,1.0,1
1203,41,Masculino,94637.2,0.0,2
1204,39,Femenino,77346.07,0.0,1
1205,77,Femenino,28784.47,0.0,2
1206,73,Masculino,2580.91,1.0,1
1207,39,Femenino,60303.25,0.0,1
1208,38,Masculino,71446.02,1.0,3
1210,19,Masculino,58520.86,1.0,1
1211,36,Femenino,22586.32,0.0,3
1212,63,Femenino,68041.96,0.0,3
1213,75,Femenino,17209.56,0.0,2
1214,29,Femenino,40088.98,0.0,5
1215,49,Masculino,13719.15,0.0,5
1217,27,Masculino,68134.12,1.0,5
1218,76,Masculino,51121.29,1.0,4
1219,67,Femenino,77139.16,0.0,5
1220,46,Femenino,49383.65,0.0,1
1222,54,Masculino,2131.91,0.0,3
1223,44,Masculino,21500.1,0.0,3
1224,45,Femenino,15892.92,1.0,3
1225,42,Masculino,5665.84,1.0,2
1226,34,Femenino,65170.82,1.0,3
1227,62,Femenino,75161.02,1.0,3
1229,44,Masculino,93762.43,0.0,2
1230,76,Femenino,40964.89,0.0,2
1231,40,Femenino,54802.5,1.0,3
1232,30,Femenino,91115.96,1.0,1
1233,69,Masculino,97801.36,1.0,4
1234,70,Femenino,83455.13,1.0,4
1236,54,Masculino,30935.59,0.0,4
1237,49,Masculino,15705.35,1.0,1
1238,36,Femenino,30934.29,0.0,2
1239,49,Femenino,24560.56,1.0,3
1240,49,Masculino,22843.81,0.0,2
1241,38,Femenino,47237.03,0.0,1
1242,61,Masculino,91490.74,0.0,3
1243,27,Femenino,30426.32,0.0,3
1245,49,Masculino,57583.24,0.0,3
1246,72,Masculino,33027.22,1.0,2
1247,49,Masculino,2845.21,0.0,2
1249,52,Masculino,61009.39,0.0,3
1250,56,Masculino,17871.81,0.0,1
1251,49,Masculino,59493.57,0.0,3
1252,21,Masculino,52550.84,1.0,2
1253,60,Femenino,57342.95,0.0,1
1255,40,Femenino,10355.15,0.0,2
1256,49,Masculino,94864.87,1.0,3
1257,24,Masculino,60979.31,0.0,3
1258,38,Femenino,95814.28,1.0,2
1259,54,Femenino,51175.84,0.0,3
1260,46,Masculino,85151.93,1.0,4
1261,67,Masculino,69925.76,1.0,4
1262,30,Femenino,36205.81,0.0,5
1263,31,Masculino,24941.08,0.0,1
1264,56,Masculino,74309.12,0.0,3
1265,59,Masculino,51539.66,0.0,4
1266,62,Masculino,74668.83,1.0,3
1267,37,Masculino,27082.93,0.0,3
1269,68,Femenino,40654.67,1.0,4
1271,77,Masculino,74957.85,0.0,2
1272,49,Masculino,20890.42,1.0,2
1273,53,Femenino,69888.92,0.0,3
1274,74,Femenino,60766.35,1.0,4
1276,76,Femenino,19753.09,0.0,1
1277,45,Femenino,68704.04,0.0,3
1278,73,Femenino,5650.44,0.0,2
1279,67,Femenino,54259.91,1.0,2
1280,18,Femenino,58901.67,1.0,1
1281,69,Masculino,67220.04,1.0,3
1283,69,Masculino,20175.0,0.0,5
1284,31,Femenino,47584.61,1.0,3
1285,35,Masculino,39350.93,0.0,5
1286,57,Masculino,8592.42,1.0,5
1287,50,Masculino,92958.8,0.0,3
1289,38,Masculino,28305.41,1.0,1
1290,65,Femenino,56894.76,0.0,1
1292,49,Femenino,41674.9,1.0,3
1293,44,Femenino,46110.12,1.0,4
1294,29,Masculino,74603.12,1.0,1
1296,54,Femenino,57158.67,1.0,2
1298,36,Femenino,36668.43,0.0,3
1299,66,Masculino,97167.17,1.0,5
1300,50,Femenino,18305.47,1.0,1
1301,78,Masculino,50630.7,0.0,2
1302,33,Femenino,98975.19,0.0,1
1303,70,Femenino,15068.52,1.0,2
1306,32,Masculino,79706.17,1.0,3
1308,27,Femenino,29862.57,0.0,3
1309,41,Femenino,70628.05,1.0,2
1311,54,Femenino,1105.95,0.0,1
1312,49,Masculino,26147.49,1.0,2
1313,65,Femenino,59846.93,0.0,4
1314,26,Femenino,29628.06,0.0,5
1315,49,Masculino,69032.81,0.0,3
1316,76,Masculino,64859.18,1.0,1
1317,26,Masculino,21744.37,0.0,3
1318,31,Femenino,99099.28,0.0,4
1320,51,Femenino,92796.42,0.0,2
1322,29,Femenino,31324.45,1.0,3
1323,62,Femenino,81646.03,0.0,4
1324,28,Femenino,16267.27,1.0,1
1325,68,Femenino,35314.08,0.0,2
1326,42,Masculino,77840.86,1.0,2
1327,45,Masculino,96672.67,0.0,4
1328,18,Masculino,42247.0,1.0,2
1329,39,Masculino,63727.0,1.0,3
1330,31,Femenino,73799.63,1.0,4
1331,70,Femenino,70775.02,0.0,2
1332,19,Masculino,6004.46,1.0,1
1334,63,Femenino,49817.25,1.0,4
1335,64,Masculino,76692.68,1.0,4
1336,58,Femenino,44191.43,1.0,5
1337,60,Femenino,82784.67,1.0,5
1338,65,Femenino,15613.92,1.0,1
1339,76,Femenino,9645.94,1.0,1
1340,38,Masculino,65135.02,0.0,1
1341,42,Femenino,49053.05,1.0,3
1342,22,Femenino,93011.96,1.0,4
1344,73,Masculino,79351.96,1.0,2
1345,67,Femenino,36790.53,0.0,4
1346,67,Masculino,79734.87,1.0,1
1348,52,Femenino,88364.79,1.0,5
1349,48,Masculino,31083.9,0.0,1
1350,33,Femenino,55486.0,0.0,5
1353,29,Masculino,14327.35,1.0,3
1354,43,Femenino,39226.67,0.0,4
1355,67,Femenino,72418.07,1.0,2
1357,26,Masculino,6208.28,0.0,4
1358,41,Masculino,83182.54,1.0,3
1359,21,Femenino,77899.32,0.0,3
1361,60,Masculino,20978.14,1.0,2
1362,69,Masculino,47998.35,0.0,2
1364,19,Masculino,63751.27,0.0,2
1365,47,Femenino,4762.81,0.0,2
1366,21,Femenino,16432.22,0.0,2
1368,35,Femenino,41069.88,0.0,2
1369,31,Masculino,80812.23,1.0,5
1370,70,Masculino,64261.52,1.0,5
1371,43,Femenino,64512.27,0.0,3
1374,68,Masculino,37424.34,1.0,3
1375,59,Masculino,5467.74,0.0,4
1376,58,Femenino,6438.01,1.0,1
1378,28,Femenino,60674.3,0.0,1
1379,72,Masculino,87005.37,1.0,3
1380,29,Femenino,3462.94,1.0,3
1381,45,Femenino,25811.18,1.0,1
1383,68,Femenino,64809.38,0.0,1
1384,58,Masculino,7563.8,0.0,1
1386,50,Masculino,15426.95,0.0,3
1388,49,Femenino,15788.27,1.0,4
1390,35,Masculino,82658.73,0.0,4
1391,41,Femenino,70981.73,1.0,2
1392,21,Femenino,98344.85,0.0,5
1394,64,Masculino,32831.93,0.0,2
1395,36,Masculino,7379.55,0.0,2
1396,50,Masculino,5371.83,1.0,3
1397,65,Femenino,30602.48,1.0,4
1399,49,Masculino,37298.02,0.0,2
1400,59,Femenino,67077.2,0.0,3
1401,52,Femenino,20143.71,1.0,2
1402,31,Masculino,93034.96,1.0,2
1403,67,Masculino,86566.46,1.0,4
1404,49,Masculino,80423.74,0.0,4
1405,32,Femenino,45277.43,0.0,1
1406,29,Masculino,36790.13,1.0,4
1407,52,Masculino,16191.44,1.0,4
1408,58,Femenino,95769.47,1.0,3
1410,38,Masculino,86941.22,0.0,2
1411,51,Masculino,89669.52,0.0,1
1412,52,Masculino,31105.29,1.0,1
1414,58,Femenino,25949.4,0.0,5
1415,78,Masculino,11293.42,0.0,1
1416,58,Masculino,3605.22,0.0,3
1417,79,Masculino,88576.5,0.0,5
1418,49,Femenino,2342.72,1.0,2
1419,50,Femenino,39274.87,1.0,3
1420,25,Femenino,80542.22,1.0,3
1421,49,Femenino,31258.63,1.0,1
1422,49,Femenino,46315.62,1.0,4
1423,53,Masculino,45902.74,1.0,5
1424,55,Masculino,78817.21,0.0,4
1426,64,Femenino,92523.44,1.0,5
1427,69,Femenino,62819.25,0.0,5
1428,32,Masculino,36596.5,1.0,5
1429,26,Masculino,39026.66,0.0,5
1430,35,Masculino,56583.03,1.0,1
1431,78,Femenino,83488.88,0.0,4
1432,48,Femenino,28199.09,1.0,1
1434,19,Femenino,97276.56,1.0,4
1435,56,Femenino,10554.69,1.0,5
1436,40,Masculino,13736.93,1.0,3
1438,52,Masculino,39153.94,1.0,5
1441,35,Femenino,98116.93,1.0,5
1442,74,Femenino,97416.42,1.0,5
1443,41,Masculino,50080.67,1.0,3
1444,34,Femenino,64859.88,1.0,5
1445,28,Masculino,72883.16,1.0,3
1446,62,Masculino,16375.56,0.0,5
1447,69,Femenino,35995.55,1.0,2
1451,49,Masculino,13502.82,0.0,2
1452,69,Femenino,92150.62,1.0,4
1453,52,Femenino,18993.24,0.0,1
1455,42,Masculino,26263.23,0.0,3
1457,49,Femenino,9094.75,1.0,4
1459,74,Masculino,41156.78,0.0,5
1460,38,Femenino,66372.61,1.0,2
1461,69,Masculino,83472.22,0.0,4
1463,24,Masculino,21502.03,0.0,4
1464,74,Masculino,30465.03,1.0,1
1465,60,Masculino,73270.16,1.0,5
1467,33,Femenino,7424.96,0.0,5
1468,23,Masculino,12181.19,1.0,3
1469,51,Femenino,52842.13,1.0,1
1470,66,Femenino,35003.81,0.0,3
1471,28,Femenino,12719.68,0.0,3
1475,77,Femenino,91579.04,1.0,4
1477,73,Femenino,97550.4,1.0,3
1478,57,Masculino,52077.66,0.0,2
1481,23,Masculino,72789.17,0.0,1
1482,62,Femenino,80979.25,1.0,2
1484,27,Masculino,28350.13,0.0,1
1485,61,Femenino,74618.33,1.0,3
1486,49,Femenino,45725.35,0.0,3
1487,49,Femenino,60316.89,0.0,1
1488,29,Masculino,66361.33,1.0,4
1489,72,Masculino,17791.2,1.0,5
1490,49,Femenino,83590.87,0.0,3
1491,69,Femenino,45041.42,0.0,4
1492,68,Femenino,38492.34,0.0,3
1493,72,Masculino,95412.99,0.0,5
1494,48,Femenino,6383.61,1.0,4
1495,39,Masculino,53880.32,1.0,5
1496,52,Femenino,7478.98,0.0,3
1498,44,Femenino,33558.07,1.0,3
1499,49,Femenino,12551.35,0.0,2
1500,39,Femenino,27840.08,1.0,5
1501,59,Femenino,81367.88,1.0,3
1502,37,Masculino,78494.8,1.0,5
1503,38,Masculino,78621.58,0.0,4
1505,18,Femenino,53072.15,1.0,2
1506,74,Femenino,97138.35,0.0,4
1509,43,Masculino,49190.53,0.0,4
1510,36,Masculino,13407.76,0.0,3
1511,26,Masculino,68406.0,1.0,3
1513,60,Femenino,41428.03,1.0,3
1514,20,Femenino,26422.29,1.0,3
1515,65,Masculino,62397.11,0.0,3
1518,77,Masculino,54725.62,1.0,3
1519,48,Masculino,65333.84,1.0,4
1520,49,Femenino,79950.08,0.0,3
1521,41,Femenino,99127.73,0.0,1
1522,69,Masculino,51077.18,0.0,1
1523,35,Femenino,62598.54,1.0,4
1524,60,Masculino,75126.74,1.0,4
1525,38,Femenino,4529.73,0.0,1
1526,52,Masculino,22018.83,1.0,1
1527,18,Masculino,61213.89,0.0,1
1528,64,Masculino,35239.4,0.0,3
1529,73,Masculino,7275.58,0.0,1
1530,49,Masculino,7093.38,1.0,3
1532,40,Masculino,83364.47,0.0,2
1533,77,Femenino,9444.45,1.0,3
1534,49,Femenino,60009.91,1.0,5
1535,47,Masculino,45439.55,0.0,2
1537,68,Masculino,16522.26,0.0,3
1538,49,Femenino,99960.22,1.0,3
1539,21,Masculino,99126.56,1.0,2
1540,44,Masculino,31184.69,0.0,1
1541,27,Masculino,76360.54,0.0,4
1542,48,Masculino,40012.66,0.0,5
1544,62,Masculino,32332.02,0.0,1
1546,32,Masculino,29291.89,1.0,2
1547,68,Femenino,30106.97,1.0,3
1548,49,Masculino,29557.17,1.0,1
1549,58,Femenino,45345.38,1.0,4
1552,39,Masculino,47064.2,0.0,5
1553,38,Masculino,32974.92,0.0,5
1554,34,Femenino,84702.92,0.0,4
1555,74,Femenino,93794.74,1.0,3
1556,78,Masculino,5527.37,1.0,4
1557,78,Masculino,21126.49,1.0,4
1558,35,Femenino,58767.43,0.0,5
1559,64,Femenino,71938.2,0.0,2
1560,42,Femenino,45426.38,1.0,2
1561,31,Femenino,33517.94,0.0,4
1562,31,Femenino,50609.64,1.0,1
1564,35,Masculino,2180.69,1.0,3
1565,29,Masculino,10964.15,0.0,3
1566,22,Femenino,26820.59,1.0,5
1567,35,Femenino,56774.37,0.0,3
1568,49,Masculino,99857.42,1.0,3
1570,49,Femenino,47811.84,0.0,4
1571,50,Masculino,37018.4,1.0,1
1572,52,Femenino,34910.84,1.0,3
1573,43,Masculino,21414.37,1.0,4
1575,49,Femenino,10350.11,1.0,4
1577,20,Femenino,68957.39,0.0,3
1578,49,Femenino,47501.42,1.0,1
1579,79,Femenino,14244.33,0.0,2
1580,49,Masculino,26134.02,1.0,3
1581,22,Masculino,54723.19,0.0,5
1583,74,Masculino,79713.92,0.0,1
1584,76,Masculino,45249.56,1.0,1
1585,48,Femenino,31410.2,0.0,4
1586,38,Masculino,7817.71,0.0,5
1588,34,Femenino,85726.43,0.0,2
1589,41,Masculino,78952.35,0.0,3
1591,31,Masculino,67946.03,1.0,2
1592,56,Masculino,35832.08,1.0,1
1593,49,Femenino,23257.59,1.0,3
1594,49,Masculino,25650.17,0.0,2
1595,53,Femenino,12031.07,0.0,2
1596,62,Masculino,90525.79,0.0,1
1597,70,Femenino,56664.01,0.0,5
1598,29,Femenino,33796.38,0.0,3
1600,54,Femenino,2331.79,0.0,5
1601,62,Femenino,37573.24,0.0,2
1602,79,Femenino,81805.63,0.0,4
1604,55,Femenino,84706.76,1.0,3
1605,66,Femenino,18917.15,0.0,5
1607,49,Masculino,66425.58,1.0,3
1609,75,Femenino,2143.76,1.0,5
1612,58,Femenino,40659.42,0.0,3
1613,32,Masculino,36404.83,0.0,1
1614,31,Femenino,57251.75,0.0,4
1615,64,Masculino,30273.48,1.0,1
1616,38,Femenino,39079.05,1.0,4
1618,43,Femenino,49585.56,0.0,5
1619,19,Masculino,95310.47,0.0,3
1620,76,Femenino,57313.72,1.0,3
1621,66,Masculino,31182.26,0.0,3
1622,52,Femenino,24343.58,1.0,5
1623,69,Masculino,29445.21,0.0,5
1624,34,Masculino,72230.55,1.0,2
1625,75,Masculino,23300.07,1.0,4
1626,33,Femenino,92794.41,0.0,1
1627,18,Femenino,52245.49,0.0,3
1628,22,Femenino,4897.6,0.0,3
1629,77,Femenino,37521.25,0.0,2
1630,19,Femenino,98763.22,0.0,2
1631,48,Femenino,42115.04,1.0,2
1632,58,Femenino,55123.51,1.0,2
1635,22,Masculino,48327.73,1.0,3
1636,70,Femenino,55976.41,1.0,4
1637,47,Femenino,90814.16,0.0,3
1638,26,Femenino,5845.86,0.0,3
1639,73,Femenino,53262.27,1.0,2
1640,41,Femenino,95014.72,0.0,1
1641,68,Femenino,81513.12,0.0,5
1642,27,Masculino,48085.39,0.0,2
1644,68,Femenino,42464.79,1.0,3
1645,30,Femenino,97091.03,0.0,5
1646,50,Masculino,50203.99,0.0,4
1648,31,Masculino,18847.63,1.0,5
1649,40,Femenino,98637.25,1.0,5
1650,23,Femenino,4751.79,0.0,3
1651,54,Femenino,25488.01,1.0,3
1652,49,Masculino,99642.55,0.0,5
1654,63,Masculino,43734.01,0.0,2
1656,28,Masculino,87769.71,1.0,5
1657,49,Masculino,69549.77,1.0,3
1658,42,Femenino,87782.61,0.0,4
1659,79,Masculino,77070.0,1.0,3
1661,58,Masculino,26502.66,1.0,4
1662,77,Masculino,24432.65,0.0,1
1663,60,Femenino,52717.06,0.0,1
1664,65,Masculino,68317.32,1.0,4
1665,49,Masculino,44637.84,1.0,4
1670,29,Masculino,42531.32,1.0,2
1671,74,Femenino,66341.21,1.0,3
1673,48,Femenino,12152.36,0.0,3
1674,19,Femenino,16725.23,1.0,4
1676,49,Masculino,67957.31,0.0,3
1679,79,Femenino,76148.83,1.0,3
1680,38,Femenino,87163.66,1.0,3
1681,24,Masculino,59985.46,0.0,5
1682,18,Femenino,21815.42,1.0,5
1683,49,Femenino,28980.65,1.0,1
1685,69,Masculino,90617.32,0.0,1
1686,78,Masculino,7247.76,1.0,4
