Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
1388,,Femenino,15788.27,1.0,4.0
1389,51.0,Masculino,,0.0,1.0
1390,35.0,Masculino,82658.73,0.0,4.0
1391,41.0,Femenino,70981.73,1.0,2.0
1392,21.0,,98344.85,0.0,5.0
1393,37.0,,,1.0,5.0
1394,64.0,Masculino,32831.93,0.0,2.0
1395,36.0,Masculino,7379.55,0.0,2.0
1396,50.0,Masculino,5371.83,1.0,3.0
1397,65.0,Femenino,30602.48,1.0,4.0
1398,75.0,Femenino,,1.0,2.0
1399,,Masculino,37298.02,0.0,2.0
1400,59.0,Femenino,67077.2,0.0,3.0
1401,52.0,Femenino,20143.71,1.0,2.0
1402,31.0,Masculino,93034.96,1.0,2.0
1403,67.0,Masculino,86566.46,1.0,4.0
1404,,Masculino,80423.74,0.0,4.0
1405,32.0,Femenino,45277.43,0.0,1.0
1406,29.0,Masculino,36790.13,1.0,4.0
1407,52.0,Masculino,16191.44,1.0,4.0
1408,58.0,Femenino,95769.47,1.0,3.0
1409,56.0,Femenino,,1.0,4.0
1410,38.0,Masculino,86941.22,0.0,2.0
1411,51.0,Masculino,89669.52,0.0,1.0
1412,52.0,Masculino,31105.29,1.0,1.0
1413,58.0,Masculino,,1.0,1.0
1414,58.0,Femenino,25949.4,0.0,5.0
1415,78.0,Masculino,11293.42,0.0,1.0
1416,58.0,Masculino,3605.22,0.0,3.0
1417,79.0,Masculino,88576.5,0.0,5.0
1418,,Femenino,2342.72,1.0,2.0
1419,50.0,Femenino,39274.87,1.0,3.0
1420,25.0,,80542.22,1.0,3.0
1421,,Femenino,31258.63,1.0,1.0
1422,,Femenino,46315.62,1.0,4.0
1423,53.0,Masculino,45902.74,1.0,5.0
1424,55.0,Masculino,78817.21,0.0,4.0
1425,55.0,Masculino,,0.0,5.0
1426,64.0,,92523.44,1.0,5.0
1427,69.0,Femenino,62819.25,0.0,5.0
1428,32.0,Masculino,36596.5,1.0,5.0
1429,26.0,Masculino,39026.66,0.0,5.0
1430,35.0,Masculino,56583.03,1.0,1.0
1431,78.0,Femenino,83488.88,0.0,4.0
1432,48.0,,28199.09,1.0,1.0
1433,37.0,Masculino,,1.0,
1434,19.0,Femenino,97276.56,1.0,4.0
1435,56.0,,10554.69,1.0,5.0
1436,40.0,Masculino,13736.93,1.0,
1437,78.0,Femenino,,1.0,1.0
1438,52.0,Masculino,39153.94,1.0,5.0
1439,36.0,Masculino,,1.0,3.0
1440,70.0,Masculino,72178.77,,4.0
1441,35.0,,98116.93,1.0,5.0
1442,74.0,Femenino,97416.42,1.0,5.0
1443,41.0,Masculino,50080.67,1.0,3.0
1444,34.0,Femenino,64859.88,1.0,5.0
1445,28.0,Masculino,72883.16,1.0,3.0
1446,62.0,Masculino,16375.56,0.0,5.0
1447,69.0,,35995.55,1.0,2.0
1448,64.0,Masculino,10444.45,,5.0
1449,72.0,Masculino,82357.46,,4.0
1450,18.0,Femenino,72176.96,,5.0
1451,,Masculino,13502.82,0.0,2.0
1452,69.0,Femenino,92150.62,1.0,4.0
1453,52.0,Femenino,18993.24,0.0,1.0
1454,41.0,Masculino,,1.0,3.0
1455,42.0,Masculino,26263.23,0.0,3.0
1456,76.0,Femenino,27359.88,,2.0
1457,49.0,Femenino,9094.75,1.0,4.0
1458,,Femenino,94814.01,,1.0
1459,74.0,Masculino,41156.78,0.0,5.0
1460,38.0,Femenino,66372.61,1.0,2.0
1461,69.0,Masculino,83472.22,0.0,4.0
1462,64.0,Femenino,,1.0,
1463,24.0,Masculino,21502.03,0.0,4.0
1464,74.0,Masculino,30465.03,1.0,1.0
1465,60.0,Masculino,73270.16,1.0,5.0
1466,27.0,Femenino,,0.0,5.0
1467,33.0,Femenino,7424.96,0.0,5.0
1468,23.0,Masculino,12181.19,1.0,3.0
1469,51.0,,52842.13,1.0,1.0
1470,66.0,Femenino,35003.81,0.0,3.0
1471,28.0,Femenino,12719.68,0.0,3.0
1472,69.0,,9961.57,,5.0
1473,64.0,Masculino,,0.0,5.0
1474,38.0,Masculino,,,4.0
1475,77.0,Femenino,91579.04,1.0,4.0
1476,33.0,Femenino,,0.0,3.0
1477,73.0,Femenino,97550.4,1.0,3.0
1478,57.0,Masculino,52077.66,0.0,2.0
1479,65.0,Masculino,,0.0,5.0
1480,77.0,Femenino,23778.69,,1.0
1481,23.0,Masculino,72789.17,0.0,1.0
1482,62.0,Femenino,80979.25,1.0,2.0
1483,,Femenino,,1.0,2.0
1484,27.0,Masculino,28350.13,0.0,1.0
1485,61.0,Femenino,74618.33,1.0,3.0
1486,,Femenino,45725.35,0.0,
1487,,Femenino,60316.89,0.0,1.0
1488,29.0,Masculino,66361.33,1.0,4.0
1489,72.0,Masculino,17791.2,1.0,5.0
1490,49.0,,83590.87,0.0,3.0
1491,69.0,Femenino,45041.42,0.0,4.0
1492,68.0,,38492.34,0.0,
1493,72.0,Masculino,95412.99,0.0,5.0
1494,48.0,Femenino,6383.61,1.0,4.0
1495,39.0,Masculino,53880.32,1.0,5.0
1496,52.0,Femenino,7478.98,0.0,
1497,55.0,Masculino,,0.0,1.0
1498,44.0,,33558.07,1.0,3.0
1499,,Femenino,12551.35,0.0,2.0
1500,39.0,Femenino,27840.08,1.0,5.0
1501,59.0,Femenino,81367.88,1.0,3.0
1502,37.0,Masculino,78494.8,1.0,5.0
1503,38.0,Masculino,78621.58,0.0,4.0
1504,65.0,Masculino,8420.79,,4.0
1505,18.0,Femenino,53072.15,1.0,2.0
1506,74.0,,97138.35,0.0,4.0
1507,19.0,Masculino,,1.0,5.0
1508,56.0,Femenino,84599.15,,2.0
1509,43.0,Masculino,49190.53,0.0,4.0
1510,36.0,Masculino,13407.76,0.0,3.0
1511,26.0,Masculino,68406.0,1.0,3.0
1512,74.0,Masculino,14785.7,,5.0
1513,60.0,Femenino,41428.03,1.0,3.0
1514,20.0,Femenino,26422.29,1.0,3.0
1515,65.0,Masculino,62397.11,0.0,3.0
1516,57.0,,85085.72,,4.0
1517,29.0,Femenino,66659.73,,
1518,77.0,Masculino,54725.62,1.0,
1519,48.0,Masculino,65333.84,1.0,4.0
1520,,Femenino,79950.08,0.0,3.0
1521,41.0,Femenino,99127.73,0.0,1.0
1522,69.0,Masculino,51077.18,0.0,1.0
1523,35.0,Femenino,62598.54,1.0,4.0
1524,60.0,Masculino,75126.74,1.0,4.0
1525,38.0,Femenino,4529.73,0.0,1.0
1526,52.0,Masculino,22018.83,1.0,1.0
1527,18.0,Masculino,61213.89,0.0,1.0
1528,64.0,Masculino,35239.4,0.0,
1529,73.0,Masculino,7275.58,0.0,1.0
1530,,Masculino,7093.38,1.0,3.0
1531,27.0,Masculino,,1.0,
1532,40.0,Masculino,83364.47,0.0,2.0
1533,77.0,Femenino,9444.45,1.0,
1534,,Femenino,60009.91,1.0,5.0
1535,47.0,Masculino,45439.55,0.0,2.0
1536,47.0,Femenino,66066.31,,3.0
1537,68.0,Masculino,16522.26,0.0,
1538,,Femenino,99960.22,1.0,3.0
1539,21.0,Masculino,99126.56,1.0,2.0
1540,44.0,Masculino,31184.69,0.0,1.0
1541,27.0,Masculino,76360.54,0.0,4.0
1542,48.0,Masculino,40012.66,0.0,5.0
1543,36.0,Masculino,61905.65,,3.0
1544,62.0,Masculino,32332.02,0.0,1.0
1545,76.0,Masculino,,1.0,2.0
1546,32.0,Masculino,29291.89,1.0,2.0
1547,68.0,Femenino,30106.97,1.0,3.0
1548,,Masculino,29557.17,1.0,1.0
1549,58.0,,45345.38,1.0,4.0
1550,29.0,Femenino,22965.95,,4.0
1551,70.0,Masculino,,0.0,3.0
1552,39.0,Masculino,47064.2,0.0,5.0
1553,38.0,Masculino,32974.92,0.0,5.0
1554,34.0,Femenino,84702.92,0.0,4.0
1555,74.0,Femenino,93794.74,1.0,
1556,78.0,Masculino,5527.37,1.0,4.0
1557,78.0,Masculino,21126.49,1.0,4.0
1558,35.0,Femenino,58767.43,0.0,5.0
1559,64.0,,71938.2,0.0,2.0
1560,42.0,Femenino,45426.38,1.0,2.0
1561,31.0,Femenino,33517.94,0.0,4.0
1562,31.0,Femenino,50609.64,1.0,1.0
1563,72.0,Masculino,,,5.0
1564,35.0,Masculino,2180.69,1.0,3.0
1565,29.0,Masculino,10964.15,0.0,
1566,22.0,Femenino,26820.59,1.0,5.0
1567,35.0,Femenino,56774.37,0.0,3.0
1568,49.0,Masculino,99857.42,1.0,
1569,32.0,Masculino,,1.0,1.0
1570,,Femenino,47811.84,0.0,4.0
1571,50.0,Masculino,37018.4,1.0,1.0
1572,52.0,Femenino,34910.84,1.0,3.0
1573,43.0,Masculino,21414.37,1.0,4.0
1574,,Femenino,,0.0,
1575,,,10350.11,1.0,4.0
1576,28.0,Masculino,,1.0,1.0
1577,20.0,Femenino,68957.39,0.0,
1578,,Femenino,47501.42,1.0,1.0
1579,79.0,Femenino,14244.33,0.0,2.0
1580,,Masculino,26134.02,1.0,3.0
1581,22.0,Masculino,54723.19,0.0,5.0
1582,29.0,Femenino,63357.54,,4.0
1583,74.0,Masculino,79713.92,0.0,1.0
1584,76.0,Masculino,45249.56,1.0,1.0
1585,48.0,Femenino,31410.2,0.0,4.0
1586,38.0,Masculino,7817.71,0.0,5.0
1587,43.0,Masculino,22706.45,,4.0
1588,34.0,Femenino,85726.43,0.0,2.0
1589,41.0,Masculino,78952.35,0.0,3.0
1590,37.0,Masculino,,0.0,5.0
1591,31.0,Masculino,67946.03,1.0,2.0
1592,56.0,Masculino,35832.08,1.0,1.0
1593,,Femenino,23257.59,1.0,3.0
1594,,Masculino,25650.17,0.0,2.0
1595,53.0,Femenino,12031.07,0.0,2.0
1596,62.0,Masculino,90525.79,0.0,1.0
1597,70.0,Femenino,56664.01,0.0,5.0
1598,29.0,Femenino,33796.38,0.0,
1599,46.0,Masculino,67507.28,,3.0
1600,54.0,,2331.79,0.0,5.0
1601,62.0,Femenino,37573.24,0.0,2.0
1602,79.0,Femenino,81805.63,0.0,4.0
1603,60.0,Masculino,,0.0,3.0
1604,55.0,,84706.76,1.0,
1605,66.0,,18917.15,0.0,5.0
1606,38.0,Femenino,,1.0,2.0
1607,,Masculino,66425.58,1.0,3.0
1608,26.0,Femenino,92364.45,,4.0
1609,75.0,,2143.76,1.0,5.0
1610,59.0,Masculino,,1.0,5.0
1611,45.0,Masculino,,1.0,1.0
1612,58.0,Femenino,40659.42,0.0,
1613,32.0,Masculino,36404.83,0.0,1.0
1614,31.0,Femenino,57251.75,0.0,4.0
1615,64.0,Masculino,30273.48,1.0,1.0
1616,38.0,Femenino,39079.05,1.0,4.0
1617,,Femenino,13680.69,,
1618,43.0,Femenino,49585.56,0.0,5.0
1619,19.0,Masculino,95310.47,0.0,3.0
1620,76.0,,57313.72,1.0,3.0
1621,66.0,Masculino,31182.26,0.0,3.0
1622,52.0,Femenino,24343.58,1.0,5.0
1623,69.0,Masculino,29445.21,0.0,5.0
1624,34.0,Masculino,72230.55,1.0,2.0
1625,75.0,Masculino,23300.07,1.0,4.0
1626,33.0,Femenino,92794.41,0.0,1.0
1627,18.0,Femenino,52245.49,0.0,3.0
1628,22.0,Femenino,4897.6,0.0,3.0
1629,77.0,Femenino,37521.25,0.0,2.0
1630,19.0,Femenino,98763.22,0.0,2.0
1631,48.0,Femenino,42115.04,1.0,2.0
1632,58.0,,55123.51,1.0,2.0
1633,18.0,Femenino,,0.0,5.0
1634,28.0,Femenino,,0.0,3.0
1635,22.0,Masculino,48327.73,1.0,3.0
1636,70.0,,55976.41,1.0,4.0
1637,47.0,Femenino,90814.16,0.0,3.0
1638,26.0,Femenino,5845.86,0.0,
1639,73.0,Femenino,53262.27,1.0,2.0
1640,41.0,,95014.72,0.0,1.0
1641,68.0,Femenino,81513.12,0.0,5.0
1642,27.0,Masculino,48085.39,0.0,2.0
1643,65.0,Masculino,,0.0,1.0
1644,68.0,Femenino,42464.79,1.0,3.0
1645,30.0,Femenino,97091.03,0.0,5.0
1646,50.0,Masculino,50203.99,0.0,4.0
1647,18.0,Masculino,,0.0,4.0
1648,31.0,Masculino,18847.63,1.0,5.0
1649,40.0,Femenino,98637.25,1.0,5.0
1650,23.0,,4751.79,0.0,3.0
1651,54.0,Femenino,25488.01,1.0,3.0
1652,,Masculino,99642.55,0.0,5.0
1653,50.0,Masculino,,0.0,5.0
1654,63.0,Masculino,43734.01,0.0,2.0
1655,73.0,Masculino,,0.0,3.0
1656,28.0,Masculino,87769.71,1.0,5.0
1657,49.0,Masculino,69549.77,1.0,
1658,42.0,Femenino,87782.61,0.0,4.0
1659,79.0,Masculino,77070.0,1.0,3.0
1660,69.0,Femenino,,1.0,1.0
1661,58.0,Masculino,26502.66,1.0,4.0
1662,77.0,Masculino,24432.65,0.0,1.0
1663,60.0,Femenino,52717.06,0.0,1.0
1664,65.0,Masculino,68317.32,1.0,4.0
1665,,Masculino,44637.84,1.0,4.0
1666,59.0,Femenino,2147.91,,4.0
1667,56.0,,7434.31,,1.0
1668,64.0,Femenino,,1.0,3.0
1669,,Masculino,91533.87,,5.0
1670,29.0,Masculino,42531.32,1.0,2.0
1671,74.0,Femenino,66341.21,1.0,
1672,45.0,Femenino,,1.0,1.0
1673,48.0,Femenino,12152.36,0.0,3.0
1674,19.0,Femenino,16725.23,1.0,4.0
1675,57.0,Masculino,91867.16,,4.0
1676,,Masculino,67957.31,0.0,3.0
1677,,,,0.0,4.0
1678,32.0,,,0.0,2.0
1679,79.0,Femenino,76148.83,1.0,3.0
1680,38.0,Femenino,87163.66,1.0,3.0
1681,24.0,Masculino,59985.46,0.0,5.0
1682,18.0,Femenino,21815.42,1.0,5.0
1683,,Femenino,28980.65,1.0,1.0
1684,23.0,Masculino,15266.78,,2.0
1685,69.0,Masculino,90617.32,0.0,1.0
1686,78.0,Masculino,7247.76,1.0,4.0
1687,19.0,Masculino,98549.39,,
1688,33.0,Femenino,68735.02,,4.0
1689,63.0,Femenino,,1.0,1.0
1690,22.0,Masculino,82081.77,0.0,2.0
1691,59.0,Masculino,,,
1692,34.0,,92452.91,1.0,5.0
1693,,Masculino,,1.0,1.0
1694,40.0,Femenino,90781.04,1.0,3.0
1695,35.0,Femenino,91841.16,0.0,3.0
1696,41.0,Masculino,,0.0,1.0
1697,63.0,Masculino,38030.92,,
1698,26.0,Femenino,55735.43,1.0,4.0
1699,55.0,Femenino,35707.44,0.0,
1700,64.0,Masculino,85290.3,1.0,1.0
1701,57.0,Femenino,30730.53,,3.0
1702,41.0,Masculino,67904.05,0.0,4.0
1703,63.0,Masculino,7264.86,1.0,2.0
1704,71.0,Masculino,67041.91,1.0,
1705,27.0,Femenino,53634.84,1.0,4.0
1706,58.0,Femenino,33560.35,0.0,3.0
1707,45.0,Femenino,69393.66,1.0,2.0
1708,72.0,Masculino,21858.85,0.0,3.0
1709,20.0,Femenino,31429.5,0.0,5.0
1710,32.0,Femenino,58303.44,1.0,1.0
1711,41.0,,65501.11,0.0,2.0
1712,27.0,Femenino,68529.88,1.0,1.0
1713,72.0,,30643.23,1.0,5.0
1714,48.0,Femenino,55981.23,1.0,
1715,57.0,Femenino,85780.18,1.0,4.0
1716,78.0,Femenino,,0.0,2.0
1717,19.0,Femenino,75281.85,0.0,4.0
1718,63.0,Femenino,38979.44,,5.0
1719,20.0,Femenino,,0.0,2.0
1720,33.0,Femenino,14745.84,1.0,2.0
1721,33.0,Masculino,50252.74,0.0,2.0
1722,57.0,Femenino,63811.06,0.0,4.0
1723,19.0,Masculino,85032.65,1.0,1.0
1724,74.0,Masculino,58464.84,,2.0
1725,29.0,Femenino,,,2.0
1726,32.0,Femenino,35005.8,1.0,3.0
1727,60.0,Femenino,37823.93,0.0,3.0
1728,35.0,Masculino,39414.6,0.0,5.0
1729,26.0,Femenino,41128.19,0.0,5.0
1730,64.0,Femenino,90481.0,1.0,
1731,56.0,Femenino,60224.11,1.0,2.0
1732,19.0,Femenino,7011.28,0.0,5.0
1733,35.0,Masculino,11721.39,0.0,3.0
1734,55.0,Femenino,,0.0,4.0
1735,24.0,Femenino,68736.02,,3.0
1736,,,34713.54,1.0,1.0
1737,49.0,Femenino,,1.0,1.0
1738,71.0,,15107.09,0.0,4.0
1739,,Masculino,73171.58,,3.0
1740,56.0,Femenino,93223.39,0.0,4.0
1741,60.0,Femenino,92427.88,0.0,4.0
1742,60.0,Femenino,87204.95,0.0,
1743,43.0,Masculino,73751.22,0.0,4.0
1744,22.0,Femenino,57782.33,0.0,2.0
1745,54.0,Femenino,58356.17,,4.0
1746,32.0,Femenino,,,5.0
1747,70.0,Masculino,8383.46,1.0,5.0
1748,61.0,Masculino,,,1.0
1749,73.0,,32274.17,1.0,3.0
1750,75.0,Femenino,52313.42,0.0,4.0
1751,56.0,Masculino,72898.39,,3.0
1752,44.0,Masculino,8115.87,0.0,5.0
1753,,Femenino,,0.0,1.0
1754,70.0,Femenino,21925.79,1.0,5.0
1755,51.0,Femenino,95978.01,1.0,1.0
1756,77.0,Femenino,60772.16,1.0,2.0
1757,75.0,,76266.97,1.0,
1758,43.0,Masculino,22900.94,1.0,4.0
1759,74.0,,87543.5,1.0,4.0
1760,,Masculino,61483.94,,1.0
1761,43.0,,68414.35,0.0,3.0
1762,34.0,Masculino,67358.35,1.0,4.0
1763,33.0,Masculino,21364.57,,2.0
1764,20.0,Femenino,16723.65,1.0,4.0
1765,28.0,,47160.79,0.0,1.0
1766,58.0,Masculino,94326.59,1.0,
1767,,Femenino,51964.63,0.0,5.0
1768,49.0,Masculino,7750.34,0.0,2.0
1769,62.0,Masculino,51091.46,1.0,5.0
1770,70.0,Masculino,,,4.0
1771,28.0,Masculino,60632.53,1.0,2.0
1772,68.0,Masculino,28412.84,0.0,2.0
1773,66.0,Femenino,26199.9,0.0,5.0
1774,60.0,Femenino,33986.22,0.0,5.0
1775,42.0,Femenino,71870.12,1.0,5.0
1776,23.0,Masculino,,1.0,3.0
1777,55.0,Masculino,34363.65,1.0,1.0
1778,,Masculino,80916.98,1.0,5.0
1779,65.0,Femenino,82097.47,1.0,5.0
1780,32.0,,26760.02,1.0,2.0
1781,,,,0.0,4.0
1782,43.0,Masculino,,1.0,
1783,45.0,Masculino,15954.59,1.0,3.0
1784,21.0,Femenino,47226.66,0.0,1.0
1785,44.0,Masculino,78926.76,0.0,1.0
1786,54.0,Femenino,99147.51,1.0,2.0
1787,,Masculino,27599.36,1.0,4.0
1788,,,,0.0,5.0
1789,37.0,Femenino,63889.75,0.0,2.0
1790,31.0,Femenino,25942.74,0.0,2.0
1791,20.0,Femenino,63557.48,1.0,1.0
1792,44.0,Femenino,45950.17,0.0,1.0
1793,18.0,Masculino,74966.12,1.0,2.0
1794,52.0,Femenino,21753.09,0.0,1.0
1795,43.0,Femenino,77121.66,1.0,2.0
1796,,Masculino,14520.64,1.0,5.0
1797,73.0,Masculino,10152.02,1.0,5.0
1798,23.0,,21407.15,,4.0
1799,37.0,Masculino,6556.73,1.0,1.0
1800,45.0,Femenino,25555.65,1.0,3.0
1801,76.0,Femenino,59520.75,1.0,
1802,62.0,Femenino,7306.64,,5.0
1803,52.0,Femenino,93861.03,1.0,3.0
1804,72.0,Femenino,88179.09,1.0,5.0
1805,66.0,Femenino,36534.55,1.0,4.0
1806,,Femenino,58389.02,1.0,4.0
1807,75.0,Masculino,4231.21,1.0,1.0
1808,28.0,Masculino,72628.88,1.0,4.0
1809,74.0,Masculino,92723.9,1.0,
1810,72.0,Masculino,20106.81,0.0,2.0
1811,69.0,Femenino,51777.93,0.0,1.0
1812,75.0,Femenino,,1.0,5.0
1813,,,65962.7,1.0,1.0
1814,72.0,Femenino,94377.62,0.0,4.0
1815,,Masculino,,,4.0
1816,51.0,Femenino,35171.64,1.0,4.0
1817,18.0,Femenino,15068.14,0.0,
1818,38.0,Femenino,,0.0,3.0
1819,28.0,Masculino,8690.8,0.0,5.0
1820,65.0,Femenino,95941.75,0.0,3.0
1821,76.0,Masculino,51169.74,0.0,2.0
1822,34.0,Femenino,68711.28,1.0,3.0
1823,77.0,Femenino,54034.41,1.0,1.0
1824,68.0,Masculino,39860.23,0.0,3.0
1825,,Femenino,56195.57,1.0,2.0
1826,73.0,Masculino,29927.57,1.0,5.0
1827,77.0,Masculino,47357.09,1.0,4.0
1828,30.0,Femenino,84957.5,0.0,3.0
1829,66.0,Femenino,58801.36,0.0,1.0
1830,,,17794.42,0.0,2.0
1831,50.0,Femenino,22212.11,1.0,2.0
1832,47.0,Masculino,42450.38,0.0,2.0
1833,19.0,Masculino,6890.45,0.0,1.0
1834,52.0,Masculino,21884.15,1.0,5.0
1835,27.0,Masculino,74464.38,1.0,
1836,45.0,Masculino,5440.01,1.0,1.0
1837,70.0,Masculino,57372.22,1.0,1.0
1838,44.0,,98944.17,0.0,1.0
1839,61.0,Femenino,62465.04,0.0,1.0
1840,27.0,,60195.45,0.0,4.0
1841,29.0,Femenino,,0.0,
1842,42.0,Masculino,6990.41,0.0,
1843,23.0,Femenino,96092.93,1.0,1.0
1844,59.0,Femenino,55921.81,1.0,5.0
1845,39.0,Femenino,23248.29,0.0,4.0
1846,26.0,,95908.89,0.0,4.0
1847,66.0,Femenino,62288.43,0.0,
1848,26.0,Femenino,2303.54,0.0,2.0
1849,58.0,Masculino,65135.62,1.0,3.0
1850,78.0,Femenino,59106.18,0.0,3.0
1851,56.0,Femenino,28089.97,1.0,5.0
1852,64.0,,96000.98,0.0,2.0
1853,75.0,Masculino,71846.94,1.0,1.0
1854,24.0,,92198.22,,
1855,28.0,Masculino,65462.96,,3.0
1856,,Femenino,99194.61,0.0,1.0
1857,70.0,Femenino,84743.85,1.0,2.0
1858,28.0,,17831.03,0.0,2.0
1859,55.0,Masculino,68217.01,1.0,1.0
1860,29.0,Masculino,55141.17,1.0,4.0
1861,33.0,Masculino,17579.44,1.0,1.0
1862,50.0,Masculino,46408.1,1.0,4.0
1863,76.0,Femenino,,1.0,
1864,47.0,Masculino,52361.52,1.0,3.0
1865,43.0,Femenino,,1.0,1.0
1866,55.0,Femenino,62815.15,0.0,5.0
1867,68.0,Masculino,40684.65,0.0,
1868,35.0,Masculino,58804.61,1.0,5.0
1869,77.0,Masculino,20478.8,0.0,1.0
1870,65.0,Femenino,25799.81,1.0,4.0
1871,44.0,Femenino,38869.35,1.0,2.0
1872,25.0,Femenino,63032.12,0.0,1.0
1873,39.0,Femenino,,1.0,3.0
1874,76.0,Masculino,42301.47,1.0,4.0
1875,35.0,Femenino,1574.31,1.0,2.0
1876,57.0,Masculino,63568.06,,5.0
1877,66.0,,3027.54,0.0,3.0
1878,36.0,Masculino,26442.2,0.0,3.0
1879,33.0,Femenino,84548.55,1.0,5.0
1880,33.0,Femenino,86770.19,0.0,4.0
1881,,Femenino,,1.0,3.0
1882,31.0,Masculino,19750.63,,2.0
1883,37.0,Masculino,45545.32,1.0,3.0
1884,72.0,Masculino,83989.34,1.0,3.0
1885,46.0,Masculino,80545.74,0.0,3.0
1886,65.0,Masculino,48160.5,0.0,3.0
1887,50.0,Femenino,23445.82,1.0,3.0
1888,53.0,Masculino,98521.48,0.0,4.0
1889,19.0,Femenino,4770.74,0.0,2.0
1890,39.0,Masculino,12189.34,0.0,4.0
1891,41.0,Femenino,32552.75,0.0,2.0
1892,35.0,Masculino,60393.84,1.0,5.0
1893,71.0,Masculino,81962.66,0.0,4.0
1894,18.0,Masculino,76251.82,0.0,2.0
1895,25.0,Femenino,41402.12,1.0,4.0
1896,19.0,Masculino,75924.22,0.0,3.0
1897,58.0,Masculino,5131.15,1.0,2.0
1898,27.0,Masculino,83130.73,1.0,5.0
1899,73.0,Femenino,73477.68,0.0,4.0
1900,57.0,,37657.49,0.0,3.0
1901,26.0,,9002.22,0.0,2.0
1902,55.0,Femenino,56994.56,0.0,4.0
1903,,Masculino,52133.38,1.0,2.0
1904,62.0,Masculino,9441.24,,
1905,63.0,Masculino,80088.5,1.0,4.0
1906,29.0,Masculino,19853.87,0.0,3.0
1907,77.0,Masculino,,1.0,3.0
1908,59.0,Masculino,94788.77,0.0,2.0
1909,77.0,Femenino,67371.79,1.0,5.0
1910,39.0,Masculino,,1.0,2.0
1911,,Femenino,68454.49,,3.0
1912,34.0,Masculino,46818.04,0.0,
1913,30.0,Femenino,64182.46,1.0,2.0
1914,58.0,Femenino,8827.71,0.0,1.0
1915,47.0,Femenino,54316.24,1.0,2.0
1916,56.0,Masculino,44800.64,1.0,3.0
1917,,Femenino,36008.17,1.0,3.0
1918,39.0,Femenino,17302.29,0.0,1.0
1919,45.0,Masculino,29885.53,1.0,
1920,30.0,Masculino,36467.39,0.0,5.0
1921,38.0,Masculino,38458.75,1.0,2.0
1922,35.0,Masculino,28610.78,0.0,4.0
1923,58.0,,78675.01,1.0,1.0
1924,75.0,Femenino,66171.45,0.0,4.0
1925,47.0,Femenino,99688.62,1.0,4.0
1926,31.0,Masculino,31137.06,0.0,5.0
1927,66.0,Femenino,23679.89,0.0,3.0
1928,27.0,Masculino,90975.81,,4.0
1929,,Masculino,39081.44,1.0,3.0
1930,34.0,Femenino,55971.43,,1.0
1931,28.0,Masculino,27246.8,1.0,1.0
1932,42.0,Femenino,,1.0,4.0
1933,70.0,Masculino,,1.0,4.0
1934,74.0,Femenino,86674.68,0.0,4.0
1935,68.0,Femenino,69093.21,0.0,
1936,27.0,Femenino,1123.04,1.0,3.0
1937,75.0,Masculino,96719.99,0.0,
1938,27.0,Masculino,12894.69,,4.0
1939,22.0,Femenino,33279.47,1.0,5.0
1940,,Femenino,85485.39,0.0,3.0
1941,18.0,Masculino,68322.79,0.0,1.0
1942,56.0,Femenino,70472.3,0.0,5.0
1943,30.0,Femenino,32611.24,1.0,2.0
1944,42.0,Femenino,27597.1,0.0,1.0
1945,,Masculino,,1.0,3.0
1946,53.0,Masculino,47547.19,1.0,1.0
1947,56.0,Masculino,39323.46,0.0,3.0
1948,30.0,Femenino,,0.0,1.0
1949,24.0,Masculino,86158.43,0.0,2.0
1950,41.0,Femenino,46295.64,0.0,5.0
1951,56.0,Masculino,27884.51,1.0,2.0
1952,27.0,Femenino,73922.57,0.0,
1953,34.0,Masculino,56730.09,1.0,4.0
1954,,Femenino,69960.11,1.0,5.0
1955,43.0,Masculino,43542.63,,3.0
1956,64.0,Femenino,22013.86,0.0,4.0
1957,28.0,Femenino,9632.8,0.0,5.0
1958,24.0,Femenino,27957.44,,4.0
1959,19.0,Femenino,73346.65,,5.0
1960,64.0,Femenino,34409.89,1.0,5.0
1961,76.0,Femenino,72347.6,0.0,4.0
1962,18.0,Masculino,21715.9,0.0,1.0
1963,46.0,Masculino,33084.33,0.0,4.0
1964,38.0,Femenino,28421.31,0.0,1.0
1965,45.0,Masculino,35981.5,1.0,
1966,68.0,Masculino,21908.83,0.0,5.0
1967,,Femenino,81890.75,1.0,1.0
1968,,Femenino,,0.0,1.0
1969,55.0,Masculino,91791.73,,1.0
1970,39.0,,65507.85,0.0,1.0
1971,74.0,Masculino,,1.0,5.0
1972,43.0,Masculino,46086.48,1.0,3.0
1973,49.0,Femenino,78511.3,1.0,
1974,62.0,Masculino,60290.1,0.0,1.0
1975,20.0,Femenino,64275.81,1.0,2.0
1976,45.0,Femenino,70529.29,,1.0
1977,74.0,Masculino,44757.84,0.0,
1978,46.0,Femenino,64857.05,0.0,2.0
1979,,Masculino,60734.69,0.0,5.0
1980,,,29334.13,0.0,
1981,33.0,Femenino,36165.66,0.0,4.0
1982,20.0,Femenino,42635.37,0.0,5.0
1983,38.0,Masculino,32157.55,1.0,4.0
1984,20.0,Femenino,,,3.0
1985,20.0,Masculino,80018.14,0.0,4.0
1986,74.0,Femenino,39225.96,1.0,4.0
1987,69.0,Femenino,61800.43,0.0,3.0
1988,41.0,Masculino,,1.0,4.0
